mtt,mu_pt,mu_abseta,weight,pileup
1819.996921266127,199.87021,0.5550537,1.0,17.0
1941.4094968162747,292.55237,0.11555481,1.0,34.0
1470.4002589320237,118.04628,1.5180664,1.0,11.0
2783.228404408475,283.48935,0.3536377,1.0,15.0
1615.7507995340889,67.597336,1.0202637,1.0,21.0
2330.968366210826,199.51826,0.0872345,1.0,20.0
2106.176047030396,193.97052,0.66955566,1.0,27.0
1727.7651208144703,72.13727,0.27929688,1.0,25.0
1896.7414554933514,410.9356,0.63793945,1.0,22.0
1307.907158932649,80.26832,2.2895508,1.0,29.0
2055.3907273256773,202.33755,0.47576904,1.0,26.0
2042.5581509645453,609.2969,0.39526367,1.0,20.0
1834.9695148761757,80.891716,1.3415527,1.0,27.0
1947.7875023713243,79.60882,1.8837891,1.0,21.0
2068.6859571512427,148.74734,0.4492798,1.0,20.0
1899.151989773595,355.3562,1.885498,1.0,29.0
1649.3227466175613,162.00957,0.48431396,1.0,21.0
1652.7395780504412,83.780815,0.82385254,1.0,26.0
1877.7127557314536,360.11368,0.79467773,1.0,22.0
2448.315409140036,413.68054,1.1716309,1.0,27.0
2213.559939134586,121.43494,0.35229492,1.0,18.0
2260.094171678499,232.31155,1.1450195,1.0,23.0
1384.6335074118217,169.72707,0.7669678,1.0,24.0
2132.228663752238,172.43402,0.5838623,1.0,26.0
1533.9258273664218,242.64395,0.09088135,1.0,22.0
1944.302159015564,157.70134,0.017913818,1.0,19.0
1259.1397109903094,111.28109,0.43408203,1.0,24.0
2092.81171044558,218.10045,1.0168457,1.0,21.0
2314.1338276062456,126.43055,1.0095215,1.0,21.0
1912.2584834139539,152.20764,0.4961548,1.0,27.0
1449.3851995560633,59.321793,0.55529785,1.0,17.0
1033.632597353968,100.02692,0.6812744,1.0,17.0
2233.581374021034,183.8048,0.25256348,1.0,23.0
2323.8926079461626,163.72679,1.2570801,1.0,20.0
2268.6363458111036,223.79126,0.09124756,1.0,26.0
1968.0286920814365,55.666634,0.43774414,1.0,36.0
2072.9819796189104,161.71632,0.33776855,1.0,24.0
1402.7131933709272,155.67532,1.1872559,1.0,25.0
1799.6255287930958,265.1371,0.6369629,1.0,28.0
1502.6429269076164,113.68579,0.10696411,1.0,22.0
3128.1504586759643,306.95154,0.74316406,1.0,3.0
1156.2788404948758,223.37903,0.89733887,1.0,17.0
2510.6697664265707,216.74757,0.17684937,1.0,30.0
3545.265943787891,66.76405,1.3620605,1.0,25.0
1429.922738165777,528.8917,0.21655273,1.0,14.0
1885.0549469175326,108.99663,0.8989258,1.0,24.0
1737.6593365239546,116.240425,1.0998535,1.0,30.0
2069.175769244834,305.08643,0.19586182,1.0,12.0
561.4284942094649,122.36082,1.1044922,1.0,17.0
2263.588852695734,83.68203,0.4390869,1.0,31.0
1985.0790629720343,197.09937,1.7717285,1.0,19.0
999.1728814878238,152.15219,0.0769043,1.0,32.0
1812.2519033718818,109.49007,0.6661377,1.0,32.0
1669.7831247559677,87.4549,1.1047363,1.0,21.0
1705.2525724814798,55.150482,0.98095703,1.0,15.0
2622.782716476254,481.028,0.78515625,1.0,30.0
1755.7720446780215,181.42172,1.4074707,1.0,23.0
2557.0756376418935,512.0298,0.869751,1.0,30.0
2474.357695672397,190.63643,1.1018066,1.0,20.0
1837.4115030686767,292.26474,0.74035645,1.0,26.0
1827.9799606915633,89.57135,0.90734863,1.0,42.0
2477.2490649938472,255.2152,1.3466797,1.0,37.0
3134.7518679701207,220.03424,0.6270752,1.0,17.0
1641.419610429672,169.05293,0.084350586,1.0,16.0
1694.4576511953667,67.09304,1.1201172,1.0,15.0
2166.6009722323015,328.1084,0.30297852,1.0,21.0
2483.514470001719,94.24649,0.47296143,1.0,16.0
1794.8197256764188,182.48991,0.6744385,1.0,16.0
2887.2175774878287,73.56385,0.5904541,1.0,28.0
1346.74059831427,63.702644,1.7084961,1.0,26.0
1924.023818018527,71.96278,0.43408203,1.0,18.0
1795.4220327512674,90.94017,0.5493164,1.0,17.0
1600.975167588719,122.29496,0.7130127,1.0,22.0
2085.850503021649,128.56238,0.42004395,1.0,35.0
1154.7396500690306,194.14561,0.4093628,1.0,25.0
2290.1081930824967,340.3281,0.41149902,1.0,21.0
1571.7352420303328,187.68901,0.16204834,1.0,13.0
2111.9677841436373,217.0532,0.06628418,1.0,22.0
1095.1073116516798,108.44178,0.4932251,1.0,22.0
1895.770099308539,70.51378,0.18435669,1.0,16.0
1995.081956367823,236.01527,0.1602478,1.0,12.0
644.1849671771702,88.248505,1.0786133,1.0,16.0
2134.040347487222,233.99602,1.2590332,1.0,21.0
1396.861875529148,129.94148,1.081543,1.0,14.0
2307.7936971402632,606.04047,0.3862915,1.0,25.0
1877.5798814657028,145.99365,0.08538818,1.0,21.0
1627.8732086439538,170.44987,0.5201416,1.0,15.0
2424.4407443767877,192.93872,0.018508911,1.0,18.0
1529.6526768174533,73.19146,0.9810791,1.0,14.0
1626.1000435655608,151.9172,0.67822266,1.0,28.0
2253.876679748745,167.08856,0.07206726,1.0,31.0
1458.6988909062577,71.67539,1.0866699,1.0,19.0
1343.1755102772702,176.26982,1.4433594,1.0,27.0
1717.549238090181,188.19652,0.15109253,1.0,30.0
2001.0381292382997,64.949486,0.76953125,1.0,13.0
2348.5764441212077,209.69351,0.7668457,1.0,7.0
2337.1797076187027,325.977,0.748291,1.0,21.0
1716.7443657584463,108.50578,0.8951416,1.0,24.0
2798.3945000164836,366.49005,0.20272827,1.0,14.0
1799.353665692822,137.53542,0.28723145,1.0,15.0
2192.8481302488667,123.797646,0.26794434,1.0,17.0
1605.8721302680667,253.73347,1.0290527,1.0,23.0
1570.2943435964426,168.80956,0.99328613,1.0,28.0
3110.8526285192347,116.52028,0.9058838,1.0,25.0
2456.314166398732,170.15022,1.5336914,1.0,12.0
1808.7711839519202,72.87616,1.3518066,1.0,23.0
2268.0510445190043,321.42725,0.39990234,1.0,17.0
1980.8784368170225,168.69649,0.05744171,1.0,28.0
1771.4395714859384,215.13516,1.3510742,1.0,12.0
2122.6134959130004,173.59297,0.13616943,1.0,18.0
2120.085941510893,273.99576,0.56018066,1.0,33.0
2015.1602461847613,107.198586,1.3803711,1.0,22.0
753.2672733438969,119.620766,0.00582695,1.0,28.0
1871.0311485807981,217.86713,0.7062988,1.0,21.0
1974.3501467633419,92.53133,0.074645996,1.0,33.0
1870.9070356236473,87.46538,0.06266785,1.0,21.0
2220.2746401674412,121.08451,0.14993286,1.0,13.0
1657.924752617728,227.14864,0.27197266,1.0,24.0
1846.1508595516702,73.683876,1.1708984,1.0,12.0
2038.092448093167,89.76245,0.043769836,1.0,17.0
2677.1533907657176,151.13914,0.4915161,1.0,19.0
1999.9408025676503,265.3543,0.5202637,1.0,15.0
2488.352357176162,385.03394,1.1635742,1.0,24.0
1798.6060068724175,89.22096,0.37860107,1.0,21.0
1568.062596234837,136.70457,1.4445801,1.0,14.0
1631.5423737107224,170.65292,0.33807373,1.0,13.0
1644.8354735071944,117.67171,0.539917,1.0,19.0
1809.750766971846,393.8114,0.5250244,1.0,26.0
1631.0788554465216,489.80804,1.1733398,1.0,22.0
1962.4175721802387,88.164055,1.1374512,1.0,25.0
2242.639737528876,280.76785,0.32196045,1.0,33.0
1670.4807000573448,142.3285,0.06510925,1.0,17.0
2446.2216496124142,239.27228,0.45758057,1.0,21.0
2761.3990673701137,344.02676,0.541626,1.0,29.0
2071.996758089051,239.11842,0.7891846,1.0,14.0
2778.3515712022318,233.02867,0.91955566,1.0,24.0
1630.3202582533982,70.02885,0.3928833,1.0,43.0
1301.7729321780457,393.30444,0.33203125,1.0,16.0
1354.32681669883,122.84125,2.0708008,1.0,22.0
2672.5436985512065,448.55136,0.7355957,1.0,25.0
2541.353501862296,493.02612,0.1305542,1.0,22.0
2304.138504905304,308.51816,0.33007812,1.0,30.0
2706.3343293258454,601.5672,0.63964844,1.0,25.0
1158.5440188020702,147.53403,1.7416992,1.0,29.0
1843.455749944082,90.03755,0.7269287,1.0,15.0
1974.2706189341814,207.21013,0.098358154,1.0,23.0
1708.69925343878,65.02816,0.3932495,1.0,20.0
1555.6659594045066,70.33401,0.44256592,1.0,23.0
1948.4090763206125,69.82215,0.19351196,1.0,20.0
2599.430243202594,348.95056,0.35791016,1.0,19.0
1959.6169613179206,184.79721,0.17007446,1.0,25.0
2177.175396466856,96.85615,0.23446655,1.0,10.0
1682.3548960881549,94.33925,0.9655762,1.0,16.0
1994.1856548237542,279.02557,0.030620575,1.0,11.0
1613.7851053037168,147.4689,0.25256348,1.0,26.0
1623.6470256295759,406.08603,0.39874268,1.0,20.0
2277.894456421227,331.30493,0.92663574,1.0,30.0
1748.0911142127966,82.04485,1.3864746,1.0,25.0
1128.7304676765814,73.819824,1.0825195,1.0,15.0
1610.359943739055,101.46638,1.6025391,1.0,12.0
2063.609430674265,70.74625,0.8317871,1.0,16.0
1433.965097663369,163.56369,0.9486084,1.0,16.0
1969.0003823254394,442.34457,1.2233887,1.0,25.0
2293.916896064197,204.59216,0.40789795,1.0,22.0
2512.3233383344013,86.42277,0.25109863,1.0,16.0
1763.8730977898165,68.59195,0.7142334,1.0,16.0
1685.887935370545,102.85432,0.29937744,1.0,16.0
1856.5731365989377,92.49756,1.0117188,1.0,24.0
2325.2981010249378,199.1805,0.51867676,1.0,25.0
1815.086892228424,215.75865,0.5354004,1.0,24.0
1730.1242379239386,229.93414,0.39855957,1.0,33.0
1987.2752360146526,124.73046,0.23074341,1.0,11.0
2459.806631826431,147.84895,0.35583496,1.0,16.0
2113.389331159048,317.55667,0.35003662,1.0,18.0
1264.3540610182163,133.06056,0.4831543,1.0,16.0
2098.0538475850653,80.45719,1.1447754,1.0,14.0
1732.864515592814,99.9208,1.0356445,1.0,22.0
1896.4602644418871,201.83476,1.5307617,1.0,24.0
1604.0981199048601,98.29362,1.2133789,1.0,24.0
2276.694715139827,160.34666,1.302002,1.0,20.0
1417.742419557487,57.49143,0.5263672,1.0,13.0
2401.8618838587777,205.09734,0.004814148,1.0,24.0
1466.873358745549,112.137665,0.2526245,1.0,9.0
2345.2280425648178,107.64365,1.559082,1.0,25.0
1499.1020344480557,370.7804,0.29022217,1.0,30.0
2417.0412980048905,162.22044,0.39068604,1.0,19.0
1850.086943231642,239.76689,0.27838135,1.0,20.0
2359.3857474149045,262.67123,0.42004395,1.0,20.0
1756.0299956086355,100.45236,1.0695801,1.0,24.0
2119.6564148992943,95.23535,1.5854492,1.0,19.0
1562.595955345521,116.05576,0.961792,1.0,33.0
2112.8585602577123,84.77221,0.05960846,1.0,21.0
2434.8075887209425,358.81836,0.19717407,1.0,23.0
1944.3372725435752,61.04973,0.9838867,1.0,29.0
1891.28527408331,198.58554,0.7249756,1.0,39.0
1732.186714901604,164.06706,1.0412598,1.0,22.0
2675.275265087863,141.01184,0.46990967,1.0,28.0
1865.2480819306952,220.42206,0.21081543,1.0,29.0
2114.084090336476,89.97868,0.5064697,1.0,28.0
1646.1435789613085,227.6621,1.2036133,1.0,19.0
2241.8768117975137,142.78256,0.18521118,1.0,9.0
888.2011212242326,168.57982,1.1240234,1.0,15.0
2927.0418502531265,205.99893,0.80200195,1.0,20.0
2205.2529150392756,211.88115,1.3549805,1.0,12.0
1856.509823565861,160.5519,0.5159912,1.0,20.0
1827.5744919654621,93.83289,1.09375,1.0,25.0
1430.1230790168795,104.36896,0.4142456,1.0,20.0
1726.0906803926132,71.11459,0.7384033,1.0,31.0
1835.999632850198,286.7204,0.08206177,1.0,27.0
2284.964816238714,431.35132,0.07017517,1.0,37.0
1806.3706152998884,64.78831,0.5751953,1.0,23.0
2181.552459572664,325.3495,0.4414673,1.0,26.0
1792.1679871196293,170.48543,0.57788086,1.0,26.0
2482.3652033047106,459.70355,0.022758484,1.0,16.0
1354.9910483976219,77.54194,0.56884766,1.0,27.0
1796.923860508423,73.86669,0.028709412,1.0,17.0
2269.7803022987155,85.13088,0.94885254,1.0,26.0
1733.9787582587678,334.27417,0.7687988,1.0,21.0
2959.303306885932,168.32228,0.5767822,1.0,28.0
1325.151050014498,92.9873,1.6943359,1.0,18.0
2437.2780711920877,212.87128,0.625,1.0,17.0
2254.890918249636,297.84662,0.3988037,1.0,18.0
2066.290732271168,99.50514,1.0876465,1.0,17.0
2034.2128449848758,97.4515,0.9346924,1.0,18.0
1854.3130741453658,310.6122,0.5373535,1.0,24.0
1281.210408550321,73.57143,1.7409668,1.0,27.0
1512.6962712914553,173.34941,0.0358963,1.0,27.0
1790.23764554045,149.74068,0.4173584,1.0,21.0
2064.3793037338296,181.24019,0.529541,1.0,32.0
2254.974235128922,212.81369,0.8444824,1.0,9.0
1857.3772071754472,71.24404,0.22299194,1.0,16.0
1282.8790742931114,89.142075,0.7984619,1.0,31.0
1628.8910494521263,234.77948,1.1088867,1.0,24.0
1087.2516259821919,75.41419,0.20352173,1.0,21.0
1723.940359562648,232.68004,0.2010498,1.0,12.0
2233.32209022424,254.68423,0.7507324,1.0,18.0
1640.0229455905785,300.22488,0.004734993,1.0,36.0
1745.969658158801,104.08065,0.10681152,1.0,17.0
2026.9641897151946,321.73068,1.0241699,1.0,17.0
2018.419721337296,90.132164,1.8496094,1.0,30.0
1567.8527070431705,336.11005,0.1121521,1.0,16.0
2285.6624402328534,277.3724,0.9918213,1.0,18.0
1899.7380329172338,74.27011,1.0898438,1.0,31.0
2347.252203281771,193.43985,1.3161621,1.0,16.0
1775.4518376847548,453.46875,0.6981201,1.0,15.0
2577.764871410016,117.86931,0.37420654,1.0,20.0
1643.8859052319094,98.13287,0.65075684,1.0,15.0
1932.7660162336726,106.63132,0.48468018,1.0,16.0
1836.9407300203295,79.89845,0.48339844,1.0,24.0
1570.843357155166,267.15094,0.600708,1.0,21.0
1985.8199693560075,190.21156,6.8591908e-06,1.0,31.0
903.0684584089605,360.10037,2.355957,1.0,28.0
1572.6980872797265,88.3693,1.7106934,1.0,18.0
1914.3007525935616,203.44554,0.45013428,1.0,19.0
1790.2895527519422,92.81402,0.25421143,1.0,15.0
2217.4942771204037,75.13831,0.20379639,1.0,27.0
2595.8737072787635,162.71269,0.60717773,1.0,22.0
2922.857805626795,217.75772,0.5662842,1.0,16.0
2660.179201627525,78.82033,1.541748,1.0,23.0
1318.6647851567232,77.39206,0.53564453,1.0,20.0
1305.4555727606516,105.965775,0.27105713,1.0,27.0
2150.1972433528304,135.95892,0.8911133,1.0,17.0
2443.5086160023047,484.4457,1.1914062,1.0,26.0
1633.103678115915,242.98442,0.5307617,1.0,25.0
1887.5250190843904,247.5276,1.7841797,1.0,16.0
2269.67699237801,536.1264,1.0205078,1.0,22.0
1808.3601569046023,189.51326,0.7973633,1.0,23.0
1616.0733705316738,138.31174,1.4543457,1.0,17.0
2616.236933994336,438.31674,1.8840332,1.0,22.0
2320.986472340835,346.52835,1.4692383,1.0,29.0
1975.5718858821253,154.76103,0.23208618,1.0,18.0
1449.874364508754,151.9603,0.69641113,1.0,20.0
2258.360410853419,220.78621,1.2392578,1.0,13.0
1898.774326821925,82.403244,0.3239746,1.0,17.0
1902.3395625951534,78.56683,1.8251953,1.0,25.0
1694.1947597211174,98.497986,0.76672363,1.0,16.0
2030.4563600007316,492.3606,0.06442261,1.0,30.0
1750.2579667563207,227.5227,0.6875,1.0,19.0
1860.1377749399594,191.41032,0.7200928,1.0,42.0
1830.0330514884151,114.95056,0.15066528,1.0,26.0
1826.575156894198,150.55994,0.4267578,1.0,26.0
1956.4729448732323,270.27576,0.44171143,1.0,17.0
1575.5239371422792,274.3743,0.50805664,1.0,27.0
576.1639110685319,223.25728,1.1645508,1.0,39.0
2767.8735965400365,166.34868,0.70007324,1.0,18.0
1915.3777254572583,103.24819,0.618042,1.0,29.0
2384.0451113033173,321.68445,0.81921387,1.0,22.0
2067.628109328975,113.064766,0.29077148,1.0,28.0
2274.3815158675825,444.73767,0.5587158,1.0,15.0
1600.1674098919782,229.88152,0.8757324,1.0,24.0
2056.3048334043756,205.56052,0.34838867,1.0,26.0
2224.3224738581293,104.57299,0.061531067,1.0,28.0
1947.592859901415,261.31244,0.36254883,1.0,23.0
1720.792495714738,78.76102,1.2275391,1.0,22.0
1462.9549740931172,232.03487,0.9630127,1.0,33.0
2130.1122627555746,277.37582,0.33032227,1.0,24.0
1056.8912436810065,61.050194,0.85961914,1.0,20.0
2023.3477114197526,231.39624,1.6765137,1.0,32.0
2293.4539899363326,102.36921,1.2290039,1.0,24.0
1945.4394411649057,114.291115,0.14355469,1.0,12.0
1729.4970249702444,127.546455,0.446167,1.0,29.0
1731.4180746637905,518.30145,0.99487305,1.0,10.0
1972.627547187583,320.0938,1.3806152,1.0,16.0
922.4227994373714,76.15614,1.4245605,1.0,34.0
1834.8451265258077,87.14576,0.39379883,1.0,27.0
1591.0747171466871,73.14453,0.2720337,1.0,14.0
2332.9586577425935,70.026276,1.2929688,1.0,28.0
1484.8995106859697,70.855865,1.6711426,1.0,20.0
2121.7020185794668,236.95584,0.46295166,1.0,9.0
1844.6311929806764,226.32022,0.729126,1.0,30.0
434.3062326286536,325.453,0.48846436,1.0,23.0
2208.6610924332554,128.58086,0.5834961,1.0,19.0
1139.9393853769557,72.000656,1.2685547,1.0,13.0
2549.301559917812,70.87147,0.07678223,1.0,22.0
2604.7247307627385,639.7783,0.29541016,1.0,18.0
2319.326133846633,171.27528,0.538208,1.0,23.0
2152.4441935305135,169.39893,0.1892395,1.0,8.0
2047.002945668646,318.85117,1.0053711,1.0,12.0
1909.3268209076145,66.525505,0.6561279,1.0,15.0
2512.2901962078013,171.86691,0.82788086,1.0,26.0
2263.128779547009,279.7039,0.6032715,1.0,13.0
2087.0414234379746,346.46524,0.21591187,1.0,23.0
2083.761608472264,173.21144,0.17947388,1.0,19.0
1690.7155579580462,75.734314,0.7832031,1.0,25.0
2255.0639583772927,210.9309,1.6794434,1.0,26.0
2014.6715182146097,64.52796,1.4616699,1.0,18.0
2269.831008776003,226.95088,0.8607178,1.0,23.0
2555.5838673250896,102.7383,0.034622192,1.0,28.0
2260.5960543260057,64.118645,0.056007385,1.0,18.0
1714.4624552149369,229.07301,0.6175537,1.0,22.0
1446.467471199906,109.97962,0.8076172,1.0,23.0
1364.8067411919944,82.866196,0.46081543,1.0,18.0
1972.838609026123,355.48544,0.0051193237,1.0,26.0
1902.3497456884324,228.86469,0.2843628,1.0,23.0
1295.3446770825833,117.39134,0.8364258,1.0,32.0
1578.4786536089982,155.98712,1.0246582,1.0,14.0
1854.3978196142857,55.362823,1.7507324,1.0,17.0
2230.749534270396,177.56651,0.1751709,1.0,27.0
1962.2584880097231,105.50299,0.21282959,1.0,21.0
2184.8716737460677,253.9117,0.58935547,1.0,19.0
1199.3825584165559,209.91844,0.55249023,1.0,19.0
1940.6146924527145,64.64386,0.3552246,1.0,10.0
1780.9411184155535,270.37228,0.12208557,1.0,28.0
1086.4405194166625,141.7828,1.2211914,1.0,15.0
1800.648123868709,142.12051,1.9941406,1.0,12.0
1185.623734148532,78.50239,0.020622253,1.0,17.0
2198.185223957824,186.18365,0.21002197,1.0,21.0
2115.2780919759653,177.19019,0.8255615,1.0,23.0
1978.4334860195127,154.3286,0.69348145,1.0,22.0
1523.732785569927,73.81374,1.4672852,1.0,20.0
1526.4394671191137,64.68802,1.0056152,1.0,16.0
2253.6881923225033,170.98883,0.32489014,1.0,22.0
1978.4368916209246,335.43246,1.0444336,1.0,16.0
1554.5757764449704,104.580345,0.8779297,1.0,13.0
1422.522391352671,87.99795,1.1879883,1.0,24.0
1542.4769674944087,77.77658,2.2539062,1.0,22.0
2272.9761543601317,252.80058,0.11268616,1.0,22.0
2620.8636046816123,102.86788,0.5522461,1.0,21.0
843.0026985270514,55.625477,0.45318604,1.0,35.0
2247.989069847656,439.6563,0.3034668,1.0,37.0
1815.8671612546002,103.26506,0.06422424,1.0,19.0
2129.7961589177226,137.59932,0.39831543,1.0,17.0
2476.82103633314,356.292,0.30944824,1.0,29.0
1707.4374608857986,281.8412,0.9724121,1.0,21.0
2265.641340537873,398.65585,0.21871948,1.0,27.0
2455.3622389750103,355.9938,0.83496094,1.0,25.0
1388.6801836221523,67.048965,0.09692383,1.0,31.0
2089.78172315008,201.39233,0.22033691,1.0,10.0
936.6925121778669,71.06752,0.49279785,1.0,24.0
1284.174920019758,62.144825,0.541626,1.0,28.0
1678.4698915077129,139.93936,0.09413147,1.0,15.0
2452.163575463678,248.3094,1.5922852,1.0,30.0
2215.64280363707,64.51465,1.6889648,1.0,25.0
2272.607965746791,387.38806,0.15307617,1.0,17.0
1589.1051892608364,127.35909,1.2976074,1.0,13.0
2106.6643229734736,400.36774,1.8303223,1.0,28.0
2074.6278906207804,310.15775,0.13375854,1.0,33.0
1844.945836835232,109.8233,0.19116211,1.0,6.0
1574.6456345893334,99.295,0.15136719,1.0,13.0
1963.795342239185,103.3414,0.7805176,1.0,18.0
2412.9147204229507,214.64249,1.6293945,1.0,31.0
1071.314794053108,71.5055,0.17825317,1.0,32.0
2549.609760906678,298.01627,0.47161865,1.0,14.0
1350.4512881608946,151.98283,1.0046387,1.0,26.0
2226.5140086106694,373.32086,0.31829834,1.0,14.0
2245.9272843337017,455.41693,0.8800049,1.0,14.0
1697.945953582039,177.77124,1.6677246,1.0,21.0
1976.576353511724,176.37874,0.5703125,1.0,21.0
2313.525685018396,256.05914,0.91955566,1.0,28.0
1848.5100564531592,73.503525,1.473877,1.0,19.0
1438.3992912829156,69.50356,1.5908203,1.0,37.0
1592.8882524790747,87.37873,0.84606934,1.0,28.0
1491.8281719003708,83.148315,0.6307373,1.0,13.0
1473.0789259262222,69.75778,0.86987305,1.0,16.0
2229.3172996596936,310.96625,0.7714844,1.0,30.0
2408.6871328477187,200.11552,0.49090576,1.0,16.0
1424.5244649768324,116.37271,1.2275391,1.0,24.0
2006.837053877862,143.03708,0.5670166,1.0,29.0
1645.7885302333684,89.12215,0.8041992,1.0,24.0
2035.1543880900174,75.638084,0.24102783,1.0,19.0
1224.7111214277663,182.37265,1.692627,1.0,10.0
2643.847804714467,374.67902,0.4880371,1.0,27.0
1542.5238407342229,60.505783,0.5437012,1.0,19.0
1374.3214908356542,67.49674,0.96655273,1.0,22.0
2057.5197883140245,209.03128,0.15301514,1.0,16.0
1507.778122838622,68.68745,0.7342529,1.0,16.0
1663.482948143489,96.103645,1.3242188,1.0,18.0
2129.860092156265,133.8458,2.2504883,1.0,11.0
2001.2866217579494,104.22248,0.6298828,1.0,22.0
1936.9255561586674,108.768745,0.5496826,1.0,17.0
925.896686216119,70.731186,0.953125,1.0,27.0
2304.966611717185,302.04605,1.3022461,1.0,26.0
1514.0188077202852,210.3972,0.7426758,1.0,36.0
1982.2265367086131,59.3442,0.09364319,1.0,14.0
1860.2287840807148,109.36842,0.2565918,1.0,17.0
2112.9929055487946,588.9676,0.06012726,1.0,9.0
1515.0905042808295,158.3312,0.364563,1.0,28.0
2076.5040165956143,261.4918,1.0476074,1.0,36.0
1605.1162986292472,195.61877,0.90026855,1.0,22.0
1362.4282034435041,116.04594,1.079834,1.0,20.0
1563.79780652151,121.65054,0.2567749,1.0,18.0
1125.7660286959988,85.07725,1.1796875,1.0,21.0
1890.1834458216185,184.71175,0.26733398,1.0,30.0
1993.1060616444747,114.36204,0.25665283,1.0,25.0
2500.8135727571857,579.8127,0.14953613,1.0,25.0
1691.9227496361848,89.39905,0.38226318,1.0,25.0
2361.6097524444604,181.76186,1.331543,1.0,21.0
2139.881284969647,276.91302,0.2029419,1.0,21.0
1786.897358111405,97.58089,0.9432373,1.0,22.0
1011.1718327031363,309.04462,0.58044434,1.0,29.0
1560.7670812529475,69.17282,0.8676758,1.0,11.0
2119.0798255658246,81.95415,1.4804688,1.0,14.0
1164.223309300546,99.8538,0.9086914,1.0,28.0
2112.44961602657,108.0802,0.13442993,1.0,11.0
1728.937927197108,61.74975,0.6427002,1.0,27.0
2202.7546839995716,108.83135,1.2421875,1.0,13.0
2263.2329245617107,177.97118,0.0011131763,1.0,31.0
2327.1776122213805,126.365906,0.0074567795,1.0,13.0
1859.860586554051,202.076,0.4048462,1.0,16.0
890.709064908996,104.402145,0.5378418,1.0,21.0
1660.0810153996135,167.03397,1.2834473,1.0,41.0
2241.6557055931244,277.36307,0.53686523,1.0,31.0
1989.4073967892523,146.96283,1.329834,1.0,21.0
2249.180161635252,233.18053,1.4023438,1.0,28.0
1774.1569999119174,75.547844,1.2526855,1.0,16.0
1627.1521900933249,215.5419,1.1577148,1.0,19.0
1360.7823942347104,111.90088,0.06390381,1.0,34.0
1982.9922416281759,62.14103,1.0759277,1.0,21.0
1390.798259614888,149.51218,0.23547363,1.0,20.0
2449.6335180272185,390.4493,0.1343689,1.0,17.0
618.4070980590475,211.21425,1.2434082,1.0,22.0
1140.114495370433,110.6699,0.35687256,1.0,37.0
2118.2705004467875,174.10156,0.23501587,1.0,33.0
2193.5988051539452,211.54987,0.83410645,1.0,12.0
1866.811062296966,78.9307,0.79003906,1.0,21.0
2389.7612803528727,334.4476,0.5526123,1.0,19.0
1646.2715831828907,245.09937,0.68774414,1.0,19.0
2021.3776849162898,162.43991,1.0812988,1.0,10.0
2256.7754880866855,254.26382,0.20822144,1.0,21.0
2183.5717700874093,170.2505,0.43865967,1.0,32.0
2192.643769727435,176.44316,1.4641113,1.0,37.0
2174.1668129638997,160.80862,1.5554199,1.0,33.0
2037.2642781045188,216.79877,0.42816162,1.0,23.0
1539.3580870683713,201.69006,0.2779541,1.0,19.0
2079.305084448159,122.01758,0.159729,1.0,21.0
1980.0793138724189,123.59054,0.8161621,1.0,21.0
1713.677992073097,87.51228,0.4887085,1.0,21.0
2421.6630432107927,256.5841,1.6459961,1.0,22.0
1643.088216162878,83.70984,0.8607178,1.0,25.0
634.8564886438178,68.05331,0.8516846,1.0,14.0
1639.450646383795,216.83195,0.5288086,1.0,17.0
1832.2186909097795,87.96214,1.3305664,1.0,34.0
1517.3147791321471,185.22731,1.6682129,1.0,33.0
1699.4677277704905,268.68228,0.0050764084,1.0,19.0
1842.3039859756104,272.5268,1.09375,1.0,28.0
2155.8156104065615,248.63704,0.2079773,1.0,20.0
1564.0162382854144,220.33603,1.1591797,1.0,23.0
1894.7967830788382,475.66144,1.5412598,1.0,23.0
1685.172536004985,272.4549,1.0146484,1.0,21.0
1807.657253121054,234.93279,0.6196289,1.0,37.0
1933.13610502081,260.17303,1.3112793,1.0,31.0
2537.0714038660644,395.56738,1.041748,1.0,22.0
1629.2487604601397,223.16954,0.5830078,1.0,28.0
1819.1199041034793,162.40356,0.3720703,1.0,22.0
2270.7611641825356,180.61736,0.42266846,1.0,15.0
2042.5335044028845,203.83372,0.69348145,1.0,19.0
1839.7609538511406,60.94148,0.15106201,1.0,27.0
2834.3838785512417,197.48698,0.45629883,1.0,20.0
2410.134700922981,342.72495,0.40527344,1.0,21.0
1690.1005616718937,78.16624,0.7758789,1.0,16.0
2364.562982572174,334.74762,0.48797607,1.0,27.0
1848.4636706083259,191.31894,0.084991455,1.0,24.0
1909.6145222426626,467.25974,0.85754395,1.0,24.0
940.9340108240094,57.264088,0.7393799,1.0,22.0
1899.2042563029788,273.6068,2.0478516,1.0,27.0
1392.6585868743823,238.58508,0.32781982,1.0,23.0
2197.3147196916384,119.114,0.29833984,1.0,23.0
2015.6251788263112,82.71057,0.27294922,1.0,21.0
1403.3337749047084,108.180305,1.1083984,1.0,20.0
2487.663711142614,345.39905,0.23568726,1.0,35.0
2299.1644966892104,287.13754,0.07949829,1.0,22.0
1896.7506748277317,347.7597,0.13919067,1.0,29.0
2457.931701519684,204.75072,0.14578247,1.0,18.0
2149.0534896843656,138.94156,0.33843994,1.0,8.0
2431.130821316476,453.21817,0.32452393,1.0,18.0
1849.494479866348,189.16031,0.6488037,1.0,27.0
